,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2023-05-26,2561.93994140625,2567.5,2553.7900390625,2558.81005859375,2558.81005859375,631800.0,849.7999877929688,853.0599975585938,842.1699829101562,843.22998046875,843.22998046875,1200.0
2023-05-30,2582.409912109375,2586.219970703125,2574.820068359375,2585.52001953125,2585.52001953125,638500.0,850.0,851.530029296875,844.47998046875,851.5,851.5,1200.0
2023-05-31,2586.030029296875,2596.31005859375,2575.97998046875,2577.1201171875,2577.1201171875,683900.0,851.3699951171875,860.2999877929688,850.8800048828125,856.9400024414062,856.9400024414062,1100.0
2023-06-01,2572.56005859375,2580.14990234375,2565.0,2569.169921875,2569.169921875,674200.0,855.9500122070312,863.8599853515625,855.4600219726562,863.780029296875,863.780029296875,1000.0
2023-06-02,2586.27001953125,2601.3798828125,2583.8798828125,2601.360107421875,2601.360107421875,566500.0,866.1599731445312,868.1699829101562,864.969970703125,868.0599975585938,868.0599975585938,1100.0
2023-06-05,2617.429931640625,2618.6201171875,2608.010009765625,2615.409912109375,2615.409912109375,542700.0,871.0499877929688,872.9500122070312,865.1300048828125,870.280029296875,870.280029296875,1000.0
2023-06-07,2623.4599609375,2629.919921875,2613.679931640625,2615.60009765625,2615.60009765625,535300.0,872.0999755859375,880.8099975585938,872.0999755859375,880.719970703125,880.719970703125,1100.0
2023-06-08,2609.2099609375,2612.389892578125,2595.330078125,2610.85009765625,2610.85009765625,578700.0,878.8599853515625,879.4400024414062,871.5,876.1300048828125,876.1300048828125,1100.0
2023-06-09,2624.14990234375,2644.699951171875,2618.449951171875,2641.159912109375,2641.159912109375,581500.0,882.1099853515625,886.52001953125,880.760009765625,883.7100219726562,883.7100219726562,1100.0
2023-06-12,2647.489990234375,2650.449951171875,2623.429931640625,2629.35009765625,2629.35009765625,554300.0,887.2000122070312,887.2000122070312,881.760009765625,885.760009765625,885.760009765625,1000.0
2023-06-13,2644.429931640625,2645.6201171875,2633.52001953125,2637.949951171875,2637.949951171875,692500.0,890.8099975585938,898.280029296875,889.5800170898438,896.8099975585938,896.8099975585938,1100.0
2023-06-14,2640.81005859375,2642.860107421875,2614.25,2619.080078125,2619.080078125,648800.0,899.3499755859375,899.8499755859375,870.47998046875,871.8300170898438,871.8300170898438,1300.0
2023-06-15,2629.239990234375,2634.219970703125,2602.52001953125,2608.5400390625,2608.5400390625,579000.0,877.6199951171875,884.5499877929688,865.47998046875,878.0399780273438,878.0399780273438,1122300.0
2023-06-16,2623.570068359375,2625.7900390625,2612.2099609375,2625.7900390625,2625.7900390625,668400.0,882.4500122070312,888.27001953125,878.989990234375,887.9500122070312,887.9500122070312,900.0
2023-06-19,2618.06005859375,2619.43994140625,2600.489990234375,2609.5,2609.5,708800.0,888.52001953125,889.489990234375,881.1400146484375,888.6099853515625,888.6099853515625,1200.0
2023-06-20,2602.830078125,2610.030029296875,2596.820068359375,2604.909912109375,2604.909912109375,715800.0,886.469970703125,891.0,883.0900268554688,886.4099731445312,886.4099731445312,1300.0
2023-06-21,2599.18994140625,2600.969970703125,2579.52001953125,2582.6298828125,2582.6298828125,655400.0,887.260009765625,890.9400024414062,875.3300170898438,875.7000122070312,875.7000122070312,1200.0
2023-06-22,2575.64990234375,2597.760009765625,2575.64990234375,2593.699951171875,2593.699951171875,610200.0,870.7899780273438,880.1199951171875,869.7899780273438,876.3800048828125,876.3800048828125,1300.0
2023-06-23,2599.0400390625,2600.81005859375,2568.070068359375,2570.10009765625,2570.10009765625,526500.0,880.3699951171875,880.4600219726562,872.280029296875,874.8400268554688,874.8400268554688,1300.0
2023-06-26,2568.64990234375,2585.31005859375,2562.030029296875,2582.199951171875,2582.199951171875,479200.0,874.3099975585938,881.239990234375,869.2899780273438,879.5,879.5,1300.0
2023-06-27,2581.02001953125,2582.0,2568.52001953125,2581.389892578125,2581.389892578125,535400.0,877.8800048828125,878.4299926757812,867.6799926757812,874.1400146484375,874.1400146484375,1200.0
2023-06-28,2590.52001953125,2590.52001953125,2559.4599609375,2564.18994140625,2564.18994140625,484200.0,879.6099853515625,880.22998046875,866.7000122070312,866.969970703125,866.969970703125,1200.0
2023-06-29,2564.02001953125,2577.68994140625,2550.02001953125,2550.02001953125,2550.02001953125,602500.0,868.6500244140625,870.75,859.77001953125,861.7899780273438,861.7899780273438,1200.0
2023-06-30,2558.429931640625,2571.030029296875,2541.719970703125,2564.280029296875,2564.280029296875,508800.0,862.7000122070312,869.239990234375,853.6799926757812,868.239990234375,868.239990234375,1000.0
2023-07-03,2580.889892578125,2604.6298828125,2580.489990234375,2602.469970703125,2602.469970703125,615500.0,873.9099731445312,889.2899780273438,873.6599731445312,889.2899780273438,889.2899780273438,900.0
2023-07-04,2604.719970703125,2607.659912109375,2591.860107421875,2593.31005859375,2593.31005859375,673100.0,890.9400024414062,894.7000122070312,883.4099731445312,890.0,890.0,1000.0
2023-07-05,2593.469970703125,2601.989990234375,2578.659912109375,2579.0,2579.0,599400.0,890.489990234375,895.6300048828125,889.22998046875,891.1799926757812,891.1799926757812,900.0
2023-07-06,2574.75,2575.449951171875,2550.669921875,2556.2900390625,2556.2900390625,530800.0,889.2999877929688,889.77001953125,869.4600219726562,870.530029296875,870.530029296875,1134500.0
2023-07-07,2547.409912109375,2547.409912109375,2515.070068359375,2526.7099609375,2526.7099609375,612100.0,868.0800170898438,872.2899780273438,861.2000122070312,867.27001953125,867.27001953125,1000.0
2023-07-10,2528.080078125,2539.6298828125,2517.669921875,2520.699951171875,2520.699951171875,560600.0,868.0,870.1799926757812,857.3499755859375,860.3499755859375,860.3499755859375,1000.0
2023-07-11,2538.840087890625,2562.489990234375,2534.47998046875,2562.489990234375,2562.489990234375,592400.0,866.5499877929688,878.760009765625,865.6500244140625,878.72998046875,878.72998046875,900.0
2023-07-12,2557.610107421875,2574.72998046875,2554.260009765625,2574.719970703125,2574.719970703125,695500.0,878.969970703125,880.530029296875,873.9099731445312,879.8800048828125,879.8800048828125,1000.0
2023-07-13,2589.889892578125,2602.2099609375,2587.75,2591.22998046875,2591.22998046875,584300.0,885.2100219726562,895.22998046875,884.3300170898438,893.0700073242188,893.0700073242188,1100.0
2023-07-14,2607.469970703125,2628.300048828125,2603.360107421875,2628.300048828125,2628.300048828125,568100.0,898.1699829101562,899.6799926757812,890.2100219726562,896.280029296875,896.280029296875,1100.0
2023-07-17,2617.669921875,2627.1201171875,2611.550048828125,2619.0,2619.0,548800.0,894.75,899.4400024414062,891.1799926757812,898.2899780273438,898.2899780273438,1100.0
2023-07-18,2624.590087890625,2626.889892578125,2600.669921875,2607.6201171875,2607.6201171875,491100.0,901.4299926757812,914.1799926757812,901.1199951171875,914.1400146484375,914.1400146484375,1100.0
2023-07-19,2622.239990234375,2622.5400390625,2598.52001953125,2608.239990234375,2608.239990234375,434900.0,917.510009765625,923.9000244140625,910.25,923.719970703125,923.719970703125,1000.0
2023-07-20,2595.3798828125,2611.340087890625,2589.2900390625,2600.22998046875,2600.22998046875,369700.0,918.27001953125,931.7899780273438,913.97998046875,931.5999755859375,931.5999755859375,1000.0
2023-07-21,2581.06005859375,2609.760009765625,2570.580078125,2609.760009765625,2609.760009765625,499300.0,918.510009765625,937.2899780273438,918.1900024414062,934.5800170898438,934.5800170898438,1000.0
2023-07-24,2608.469970703125,2636.06005859375,2595.2099609375,2628.530029296875,2628.530029296875,525900.0,934.989990234375,935.5499877929688,920.8900146484375,929.9000244140625,929.9000244140625,1000.0
2023-07-25,2643.35009765625,2646.7099609375,2621.60009765625,2636.4599609375,2636.4599609375,721500.0,932.1699829101562,945.469970703125,924.3099975585938,939.9600219726562,939.9600219726562,900.0
2023-07-26,2638.760009765625,2639.2099609375,2580.97998046875,2592.360107421875,2592.360107421875,830100.0,945.5700073242188,956.4000244140625,886.1400146484375,900.6300048828125,900.6300048828125,1200.0
2023-07-27,2599.820068359375,2617.610107421875,2586.360107421875,2603.81005859375,2603.81005859375,591900.0,897.4400024414062,912.5700073242188,878.7999877929688,883.7899780273438,883.7899780273438,900.0
2023-07-28,2593.669921875,2609.5400390625,2586.330078125,2608.320068359375,2608.320068359375,497300.0,880.22998046875,914.5999755859375,877.9600219726562,913.739990234375,913.739990234375,700.0
2023-07-31,2628.8701171875,2639.449951171875,2622.2099609375,2632.580078125,2632.580078125,454200.0,923.010009765625,938.4299926757812,921.3900146484375,935.969970703125,935.969970703125,700.0
2023-08-01,2644.340087890625,2668.2099609375,2639.10009765625,2667.070068359375,2667.070068359375,493600.0,944.7100219726562,952.1199951171875,926.75,939.6699829101562,939.6699829101562,900.0
2023-08-02,2651.530029296875,2660.89990234375,2611.77001953125,2616.469970703125,2616.469970703125,704700.0,931.1699829101562,940.0599975585938,907.8699951171875,909.760009765625,909.760009765625,1000.0
2023-08-03,2624.760009765625,2625.449951171875,2591.300048828125,2605.389892578125,2605.389892578125,789400.0,911.280029296875,920.4099731445312,897.8900146484375,920.3200073242188,920.3200073242188,1100.0
2023-08-04,2606.169921875,2612.300048828125,2598.3798828125,2602.800048828125,2602.800048828125,645800.0,921.1599731445312,922.8900146484375,914.2999877929688,918.4299926757812,918.4299926757812,1100.0
2023-08-07,2591.580078125,2607.360107421875,2580.7099609375,2580.7099609375,2580.7099609375,504100.0,913.25,913.25,894.47998046875,898.219970703125,898.219970703125,1100.0
2023-08-08,2598.2900390625,2601.409912109375,2568.14990234375,2573.97998046875,2573.97998046875,637000.0,901.760009765625,903.780029296875,889.25,892.3400268554688,892.3400268554688,1200.0
2023-08-09,2580.60009765625,2608.97998046875,2576.2099609375,2605.1201171875,2605.1201171875,466000.0,891.0800170898438,912.9400024414062,889.9400024414062,908.97998046875,908.97998046875,1000.0
2023-08-10,2592.39990234375,2601.56005859375,2590.02001953125,2601.56005859375,2601.56005859375,566500.0,904.6799926757812,912.6500244140625,899.010009765625,911.2899780273438,911.2899780273438,1300.0
2023-08-11,2611.25,2616.840087890625,2589.93994140625,2591.260009765625,2591.260009765625,672200.0,913.969970703125,918.1799926757812,908.27001953125,912.2000122070312,912.2000122070312,1400.0
2023-08-14,2586.510009765625,2592.909912109375,2561.8798828125,2570.8701171875,2570.8701171875,622800.0,907.4299926757812,908.1300048828125,894.0800170898438,901.6799926757812,901.6799926757812,1200.0
2023-08-16,2550.1298828125,2550.530029296875,2520.8701171875,2525.639892578125,2525.639892578125,683200.0,893.9299926757812,895.4199829101562,877.8499755859375,878.2899780273438,878.2899780273438,1200.0
2023-08-17,2512.919921875,2520.56005859375,2482.06005859375,2519.85009765625,2519.85009765625,733900.0,875.1500244140625,887.6699829101562,863.3200073242188,886.0399780273438,886.0399780273438,1100.0
2023-08-18,2495.179931640625,2519.60009765625,2489.6298828125,2504.5,2504.5,556400.0,878.52001953125,882.0800170898438,874.27001953125,877.3200073242188,877.3200073242188,1100.0
2023-08-21,2511.699951171875,2524.409912109375,2505.590087890625,2508.800048828125,2508.800048828125,398600.0,881.0900268554688,894.5800170898438,879.7999877929688,888.7100219726562,888.7100219726562,1100.0
2023-08-22,2528.389892578125,2533.429931640625,2509.530029296875,2515.739990234375,2515.739990234375,471000.0,898.4000244140625,899.2100219726562,889.7100219726562,893.3300170898438,893.3300170898438,1200.0
2023-08-23,2510.0,2517.510009765625,2499.889892578125,2505.5,2505.5,546200.0,892.6500244140625,892.6500244140625,881.4000244140625,882.8699951171875,882.8699951171875,1400.0
2023-08-24,2531.780029296875,2539.43994140625,2520.72998046875,2537.679931640625,2537.679931640625,440300.0,893.4600219726562,902.6400146484375,892.1199951171875,901.739990234375,901.739990234375,1300.0
2023-08-25,2505.389892578125,2526.3701171875,2502.050048828125,2519.139892578125,2519.139892578125,576400.0,891.2100219726562,902.8099975585938,890.0800170898438,899.3800048828125,899.3800048828125,1200.0
2023-08-28,2519.139892578125,2543.409912109375,2519.139892578125,2543.409912109375,2543.409912109375,483000.0,907.530029296875,909.47998046875,901.8400268554688,909.3800048828125,909.3800048828125,1100.0
2023-08-29,2550.760009765625,2556.97998046875,2545.27001953125,2552.159912109375,2552.159912109375,440700.0,911.9400024414062,918.3900146484375,907.8200073242188,916.239990234375,916.239990234375,1300.0
2023-08-30,2575.419921875,2578.6201171875,2561.219970703125,2561.219970703125,2561.219970703125,363000.0,925.0800170898438,926.4400024414062,921.0499877929688,923.8099975585938,923.8099975585938,1300.0
2023-08-31,2564.449951171875,2568.06005859375,2547.719970703125,2556.27001953125,2556.27001953125,471900.0,925.5700073242188,930.4199829101562,923.4000244140625,928.4000244140625,928.4000244140625,1300.0
2023-09-01,2551.929931640625,2568.419921875,2551.0400390625,2563.7099609375,2563.7099609375,492400.0,926.3699951171875,928.0,919.739990234375,919.739990234375,919.739990234375,1100.0
2023-09-04,2566.929931640625,2584.550048828125,2560.320068359375,2584.550048828125,2584.550048828125,342100.0,918.1199951171875,921.6300048828125,913.0399780273438,919.1599731445312,919.1599731445312,1100.0
2023-09-05,2578.909912109375,2586.64990234375,2575.18994140625,2582.179931640625,2582.179931640625,383400.0,918.8499755859375,922.6500244140625,913.02001953125,921.47998046875,921.47998046875,1100.0
2023-09-06,2577.409912109375,2585.97998046875,2560.090087890625,2563.340087890625,2563.340087890625,421500.0,923.6099853515625,927.280029296875,916.0800170898438,917.9500122070312,917.9500122070312,1100.0
2023-09-07,2554.8701171875,2562.419921875,2539.239990234375,2548.260009765625,2548.260009765625,376600.0,914.6300048828125,921.7899780273438,902.9500122070312,906.3599853515625,906.3599853515625,1300.0
2023-09-08,2546.070068359375,2550.9599609375,2530.050048828125,2547.679931640625,2547.679931640625,395800.0,908.0800170898438,914.1799926757812,902.77001953125,914.1799926757812,914.1799926757812,1300.0
2023-09-11,2549.8798828125,2556.889892578125,2540.43994140625,2556.8798828125,2556.8798828125,410300.0,918.4299926757812,918.4299926757812,907.9000244140625,912.5499877929688,912.5499877929688,1000.0
2023-09-12,2566.419921875,2568.550048828125,2535.14990234375,2536.580078125,2536.580078125,358700.0,918.0999755859375,918.9600219726562,895.9600219726562,898.0399780273438,898.0399780273438,1200.0
2023-09-13,2536.219970703125,2549.3798828125,2528.179931640625,2534.699951171875,2534.699951171875,417000.0,895.9400024414062,899.7999877929688,882.27001953125,882.719970703125,882.719970703125,1100.0
2023-09-14,2544.889892578125,2572.889892578125,2541.110107421875,2572.889892578125,2572.889892578125,411800.0,888.1900024414062,899.469970703125,886.4600219726562,899.469970703125,899.469970703125,1000.0
2023-09-15,2574.97998046875,2611.0,2572.3701171875,2601.280029296875,2601.280029296875,441100.0,900.6199951171875,902.4000244140625,897.1099853515625,899.030029296875,899.030029296875,900.0
2023-09-18,2588.68994140625,2596.550048828125,2573.260009765625,2574.719970703125,2574.719970703125,415900.0,892.1799926757812,896.3699951171875,889.989990234375,891.2899780273438,891.2899780273438,906700.0
2023-09-19,2579.360107421875,2583.25,2555.4599609375,2559.2099609375,2559.2099609375,461800.0,891.5700073242188,894.260009765625,882.4199829101562,883.8900146484375,883.8900146484375,1000.0
2023-09-20,2556.550048828125,2566.6201171875,2551.1201171875,2559.739990234375,2559.739990234375,414700.0,883.739990234375,886.6500244140625,874.9199829101562,882.719970703125,882.719970703125,1000.0
2023-09-21,2544.81005859375,2549.6298828125,2514.9599609375,2514.969970703125,2514.969970703125,394700.0,875.52001953125,879.8200073242188,859.510009765625,860.6799926757812,860.6799926757812,1000.0
2023-09-22,2491.449951171875,2513.260009765625,2486.139892578125,2508.1298828125,2508.1298828125,433200.0,851.9299926757812,860.6799926757812,847.5599975585938,857.3499755859375,857.3499755859375,1000.0
2023-09-25,2504.10009765625,2509.3798828125,2486.43994140625,2495.760009765625,2495.760009765625,438600.0,856.7899780273438,859.0399780273438,839.1699829101562,839.1699829101562,839.1699829101562,900.0
2023-09-26,2493.639892578125,2495.0,2461.590087890625,2462.969970703125,2462.969970703125,427500.0,841.7999877929688,845.2999877929688,827.8200073242188,827.8200073242188,827.8200073242188,1100.0
2023-09-27,2447.989990234375,2469.719970703125,2445.510009765625,2465.070068359375,2465.070068359375,366200.0,823.2000122070312,841.969970703125,821.7100219726562,841.02001953125,841.02001953125,800.0
2023-10-04,2435.780029296875,2435.780029296875,2402.840087890625,2405.68994140625,2405.68994140625,424900.0,832.2999877929688,832.2999877929688,806.469970703125,807.4000244140625,807.4000244140625,800.0
2023-10-05,2423.35009765625,2426.610107421875,2402.5,2403.60009765625,2403.60009765625,451700.0,817.8900146484375,820.0599975585938,800.3599853515625,801.02001953125,801.02001953125,900.0
2023-10-06,2408.81005859375,2421.179931640625,2403.919921875,2408.72998046875,2408.72998046875,289400.0,803.8800048828125,818.3699951171875,803.8800048828125,816.3900146484375,816.3900146484375,800.0
2023-10-10,2436.580078125,2448.239990234375,2402.43994140625,2402.580078125,2402.580078125,415500.0,821.219970703125,823.27001953125,792.9099731445312,795.0,795.0,1000.0
2023-10-11,2436.52001953125,2463.56005859375,2436.52001953125,2450.080078125,2450.080078125,446900.0,805.030029296875,821.8300170898438,805.030029296875,817.1199951171875,817.1199951171875,900.0
2023-10-12,2465.18994140625,2479.820068359375,2464.840087890625,2479.820068359375,2479.820068359375,515500.0,822.27001953125,835.7899780273438,822.27001953125,835.489990234375,835.489990234375,1000.0
2023-10-13,2460.85009765625,2466.6201171875,2452.830078125,2456.14990234375,2456.14990234375,582400.0,831.2100219726562,834.6599731445312,817.6599731445312,822.780029296875,822.780029296875,1100.0
2023-10-16,2442.429931640625,2453.77001953125,2422.52001953125,2436.239990234375,2436.239990234375,788400.0,812.5700073242188,813.1900024414062,800.6199951171875,810.5399780273438,810.5399780273438,1000.0
2023-10-17,2454.139892578125,2466.8701171875,2449.419921875,2460.169921875,2460.169921875,508800.0,817.469970703125,825.3300170898438,817.2899780273438,820.3800048828125,820.3800048828125,900.0
2023-10-18,2452.050048828125,2465.330078125,2450.780029296875,2462.60009765625,2462.60009765625,911500.0,816.9199829101562,820.0900268554688,807.4500122070312,808.8900146484375,808.8900146484375,900.0
2023-10-19,2431.919921875,2433.449951171875,2412.550048828125,2415.800048828125,2415.800048828125,756900.0,796.1500244140625,796.3599853515625,782.6300048828125,784.0399780273438,784.0399780273438,900.0
2023-10-20,2391.5400390625,2394.669921875,2364.010009765625,2375.0,2375.0,520600.0,775.8099975585938,779.9199829101562,759.4000244140625,769.25,769.25,1000.0
2023-10-23,2370.070068359375,2375.7900390625,2354.699951171875,2357.02001953125,2357.02001953125,395900.0,766.5599975585938,774.3599853515625,762.510009765625,763.6900024414062,763.6900024414062,800.0
2023-10-24,2371.550048828125,2384.139892578125,2326.669921875,2383.510009765625,2383.510009765625,444200.0,771.030029296875,784.8599853515625,750.3200073242188,784.8599853515625,784.8599853515625,1000.0
2023-10-25,2389.22998046875,2389.89990234375,2362.68994140625,2363.169921875,2363.169921875,440800.0,788.010009765625,788.010009765625,770.8400268554688,770.8400268554688,770.8400268554688,1000.0
2023-10-26,2325.820068359375,2330.550048828125,2299.080078125,2299.080078125,2299.080078125,531100.0,751.6400146484375,756.4299926757812,740.510009765625,743.8499755859375,743.8499755859375,800.0
2023-10-27,2311.590087890625,2321.840087890625,2293.050048828125,2302.81005859375,2302.81005859375,514900.0,749.8699951171875,760.510009765625,738.9199829101562,748.489990234375,748.489990234375,700.0
2023-10-30,2292.340087890625,2317.75,2292.340087890625,2310.550048828125,2310.550048828125,444800.0,747.239990234375,760.8699951171875,744.6300048828125,757.1199951171875,757.1199951171875,600.0
2023-10-31,2318.389892578125,2322.449951171875,2273.969970703125,2277.989990234375,2277.989990234375,395000.0,758.6500244140625,759.239990234375,734.2000122070312,736.0999755859375,736.0999755859375,900.0
2023-11-01,2292.889892578125,2312.14990234375,2288.639892578125,2301.56005859375,2301.56005859375,358200.0,742.97998046875,749.6500244140625,737.52001953125,739.22998046875,739.22998046875,800.0
2023-11-02,2334.9599609375,2351.909912109375,2333.409912109375,2343.1201171875,2343.1201171875,377500.0,753.3699951171875,773.3900146484375,753.3699951171875,772.8400268554688,772.8400268554688,800.0
2023-11-03,2365.590087890625,2370.280029296875,2351.830078125,2368.340087890625,2368.340087890625,578700.0,779.280029296875,782.530029296875,768.3800048828125,782.0499877929688,782.0499877929688,800.0
2023-11-06,2399.800048828125,2502.3701171875,2395.030029296875,2502.3701171875,2502.3701171875,528600.0,794.489990234375,839.4500122070312,793.719970703125,839.4500122070312,839.4500122070312,800.0
2023-11-07,2476.35009765625,2476.35009765625,2418.739990234375,2443.9599609375,2443.9599609375,457700.0,842.1599731445312,847.3699951171875,805.8099975585938,824.3699951171875,824.3699951171875,900.0
2023-11-08,2460.219970703125,2468.429931640625,2418.139892578125,2421.6201171875,2421.6201171875,467200.0,821.97998046875,831.4500122070312,810.1500244140625,811.02001953125,811.02001953125,900.0
2023-11-09,2425.929931640625,2437.89990234375,2413.0400390625,2427.080078125,2427.080078125,395000.0,813.8900146484375,814.9199829101562,797.4400024414062,802.8699951171875,802.8699951171875,900.0
2023-11-10,2406.39990234375,2413.6201171875,2393.639892578125,2409.659912109375,2409.659912109375,312500.0,792.8599853515625,794.72998046875,785.4500122070312,789.3099975585938,789.3099975585938,900.0
2023-11-13,2431.239990234375,2435.320068359375,2399.0400390625,2403.760009765625,2403.760009765625,307100.0,796.4099731445312,798.1500244140625,774.3300170898438,774.4199829101562,774.4199829101562,1000.0
2023-11-14,2424.929931640625,2442.3701171875,2422.969970703125,2433.25,2433.25,307000.0,779.469970703125,794.9099731445312,779.469970703125,794.1900024414062,794.1900024414062,800.0
2023-11-15,2482.2099609375,2487.419921875,2468.429931640625,2486.669921875,2486.669921875,419800.0,808.6799926757812,813.0599975585938,805.27001953125,809.3599853515625,809.3599853515625,800.0
2023-11-16,2483.47998046875,2491.97998046875,2472.68994140625,2488.179931640625,2488.179931640625,407400.0,809.1199951171875,815.8200073242188,804.739990234375,811.1099853515625,811.1099853515625,900.0
2023-11-17,2477.429931640625,2481.10009765625,2463.590087890625,2469.85009765625,2469.85009765625,388200.0,807.6099853515625,807.6199951171875,795.6599731445312,799.0599975585938,799.0599975585938,800.0
2023-11-20,2464.719970703125,2499.75,2464.0400390625,2491.199951171875,2491.199951171875,323800.0,797.8300170898438,815.27001953125,797.510009765625,813.0800170898438,813.0800170898438,800.0
2023-11-21,2504.699951171875,2517.739990234375,2500.909912109375,2510.419921875,2510.419921875,345100.0,816.3400268554688,819.1400146484375,811.239990234375,817.010009765625,817.010009765625,900.0
2023-11-22,2493.169921875,2516.719970703125,2490.429931640625,2511.699951171875,2511.699951171875,439500.0,811.2000122070312,817.280029296875,809.8300170898438,814.6099853515625,814.6099853515625,800.0
2023-11-23,2515.830078125,2522.199951171875,2507.300048828125,2514.9599609375,2514.9599609375,360900.0,816.1599731445312,819.9099731445312,813.25,815.97998046875,815.97998046875,900.0
2023-11-24,2517.8798828125,2521.56005859375,2496.6298828125,2496.6298828125,2496.6298828125,359400.0,817.02001953125,818.739990234375,814.219970703125,815.0,815.0,700.0
2023-11-27,2501.830078125,2511.3701171875,2489.179931640625,2495.659912109375,2495.659912109375,364700.0,816.5499877929688,816.5999755859375,809.260009765625,810.25,810.25,800.0
2023-11-28,2506.139892578125,2522.449951171875,2502.260009765625,2521.760009765625,2521.760009765625,442400.0,811.760009765625,816.6199951171875,811.0599975585938,816.4400024414062,816.4400024414062,900.0
2023-11-29,2518.800048828125,2523.97998046875,2501.43994140625,2519.81005859375,2519.81005859375,579300.0,817.9000244140625,823.8099975585938,812.9500122070312,822.4400024414062,822.4400024414062,900.0
2023-11-30,2512.110107421875,2535.2900390625,2507.800048828125,2535.2900390625,2535.2900390625,664300.0,819.22998046875,831.6799926757812,819.22998046875,831.6799926757812,831.6799926757812,800.0
2023-12-01,2520.489990234375,2520.489990234375,2504.06005859375,2505.010009765625,2505.010009765625,516600.0,826.2999877929688,831.030029296875,822.030029296875,827.239990234375,827.239990234375,1000.0
2023-12-04,2522.219970703125,2525.6298828125,2510.52001953125,2514.949951171875,2514.949951171875,498900.0,828.6599731445312,837.9500122070312,823.989990234375,828.52001953125,828.52001953125,1000.0
2023-12-05,2507.449951171875,2509.739990234375,2492.550048828125,2494.280029296875,2494.280029296875,427100.0,823.8599853515625,828.25,810.52001953125,813.3800048828125,813.3800048828125,1100.0
2023-12-06,2503.570068359375,2509.669921875,2495.3798828125,2495.3798828125,2495.3798828125,391000.0,816.6599731445312,822.3900146484375,814.0,819.5399780273438,819.5399780273438,900.0
2023-12-07,2493.139892578125,2499.72998046875,2481.0,2492.070068359375,2492.070068359375,446900.0,820.4600219726562,820.4600219726562,810.9000244140625,813.2000122070312,813.2000122070312,800.0
2023-12-08,2510.239990234375,2521.580078125,2507.139892578125,2517.85009765625,2517.85009765625,431800.0,818.7100219726562,830.989990234375,818.5,830.3699951171875,830.3699951171875,900.0
2023-12-11,2524.7900390625,2528.889892578125,2512.449951171875,2525.360107421875,2525.360107421875,435000.0,831.8300170898438,839.1500244140625,831.6400146484375,835.25,835.25,900.0
2023-12-12,2535.110107421875,2543.06005859375,2529.739990234375,2535.27001953125,2535.27001953125,378000.0,835.4099731445312,842.5599975585938,833.6699829101562,839.530029296875,839.530029296875,1200.0
2023-12-13,2531.22998046875,2531.22998046875,2509.889892578125,2510.659912109375,2510.659912109375,377900.0,837.5499877929688,838.25,828.719970703125,829.3099975585938,829.3099975585938,1100.0
2023-12-14,2547.739990234375,2549.64990234375,2532.159912109375,2544.179931640625,2544.179931640625,530100.0,841.75,845.5399780273438,834.6599731445312,840.5900268554688,840.5900268554688,1000.0
2023-12-15,2558.43994140625,2574.22998046875,2555.300048828125,2563.56005859375,2563.56005859375,465300.0,844.760009765625,846.7000122070312,834.9400024414062,838.3099975585938,838.3099975585938,1100.0
2023-12-18,2568.77001953125,2573.1298828125,2556.050048828125,2566.860107421875,2566.860107421875,383000.0,844.780029296875,854.0700073242188,843.6099853515625,850.9600219726562,850.9600219726562,802100.0
2023-12-19,2564.81005859375,2570.06005859375,2556.52001953125,2568.550048828125,2568.550048828125,392500.0,850.3599853515625,858.6500244140625,849.3300170898438,858.2999877929688,858.2999877929688,1100.0
2023-12-20,2586.989990234375,2615.3798828125,2584.85009765625,2614.300048828125,2614.300048828125,570400.0,861.9600219726562,865.02001953125,860.5599975585938,862.97998046875,862.97998046875,1100.0
2023-12-21,2598.3701171875,2610.81005859375,2587.159912109375,2600.02001953125,2600.02001953125,578300.0,855.760009765625,867.3300170898438,851.8200073242188,859.4400024414062,859.4400024414062,1100.0
2023-12-22,2617.719970703125,2621.3701171875,2599.510009765625,2599.510009765625,2599.510009765625,466000.0,863.3499755859375,864.7899780273438,853.489990234375,854.6199951171875,854.6199951171875,1200.0
2023-12-26,2609.43994140625,2612.139892578125,2594.64990234375,2602.590087890625,2602.590087890625,439500.0,855.75,857.239990234375,846.3200073242188,848.3400268554688,848.3400268554688,1100.0
2023-12-27,2599.35009765625,2613.5,2590.080078125,2613.5,2613.5,349700.0,851.489990234375,860.2899780273438,851.2100219726562,859.7899780273438,859.7899780273438,1200.0
2023-12-28,2616.27001953125,2655.280029296875,2611.719970703125,2655.280029296875,2655.280029296875,460100.0,860.4199829101562,866.5700073242188,856.530029296875,866.5700073242188,866.5700073242188,1300.0
2024-01-02,2645.469970703125,2675.800048828125,2641.8798828125,2669.81005859375,2669.81005859375,409900.0,866.0800170898438,878.9299926757812,865.260009765625,878.9299926757812,878.9299926757812,1200.0
2024-01-03,2643.5400390625,2643.719970703125,2607.31005859375,2607.31005859375,2607.31005859375,463100.0,872.2100219726562,872.4400024414062,865.1199951171875,871.5700073242188,871.5700073242188,1300.0
